n,grid,goals,static,moving,BFS_steps
7,  0 1 2 3 4 5 6\n0 S . . X X X .\n1 X . . . X . X\n2 . X . . . . .\n3 X . . X . X .\n4 3 . . . 1 . .\n5 . . . . . . .\n6 . 2 X . . . .,"{1: (4, 4), 2: (6, 1), 3: (4, 0)}","[(0, 4), (3, 5), (1, 0), (0, 3), (0, 5), (1, 6), (3, 0), (1, 4), (6, 2), (2, 1), (3, 3)]",[],16
7,  0 1 2 3 4 5 6\n0 S . . . . . .\n1 X X . . . . X\n2 . . 1 . X X .\n3 . . . X M M .\n4 X X . 2 . M .\n5 . . . . . . 3\n6 . X . . . X .,"{1: (2, 2), 2: (4, 3), 3: (5, 6)}","[(1, 0), (4, 1), (1, 1), (3, 3), (2, 4), (2, 5), (6, 1), (1, 6), (4, 0), (6, 5)]","[(3, 4), (3, 5), (4, 5)]",11
7,  0 1 2 3 4 5 6\n0 S . X . . X .\n1 . . . 3 X . X\n2 . X . 2 . . .\n3 . X . X . . .\n4 . X . 1 . . .\n5 . . . . . X X\n6 . X . . . . .,"{1: (4, 3), 2: (2, 3), 3: (1, 3)}","[(5, 5), (3, 3), (1, 4), (4, 1), (6, 1), (0, 5), (2, 1), (3, 1), (1, 6), (0, 2), (5, 6)]",[],12
7,  0 1 2 3 4 5 6\n0 S . 2 1 . . .\n1 . . . . . . .\n2 . X . . X . .\n3 . . . . . X .\n4 . M M M . X X\n5 X M . . . 3 .\n6 . . . . . X .,"{1: (0, 3), 2: (0, 2), 3: (5, 5)}","[(4, 6), (4, 5), (3, 5), (2, 1), (2, 4), (6, 5), (5, 0)]","[(5, 1), (4, 1), (4, 2), (4, 3)]",14
7,  0 1 2 3 4 5 6\n0 S . . . X . .\n1 M M M . . . .\n2 . X . 3 . . .\n3 . . X . . . .\n4 . 1 . . . X .\n5 . . . . . . X\n6 . . . . 2 . .,"{1: (4, 1), 2: (6, 4), 3: (2, 3)}","[(5, 6), (4, 5), (3, 2), (0, 4), (2, 1)]","[(1, 0), (1, 1), (1, 2)]",15
7,  0 1 2 3 4 5 6\n0 S . . 3 . X X\n1 . . . . . 1 .\n2 . . X . . X .\n3 . . . X . . .\n4 . . X . . . .\n5 . 2 X . . . .\n6 X X X . . . .,"{1: (1, 5), 2: (5, 1), 3: (0, 3)}","[(5, 2), (6, 0), (6, 2), (4, 2), (0, 6), (2, 2), (3, 3), (0, 5), (2, 5), (6, 1)]",[],21
7,  0 1 2 3 4 5 6\n0 S . . 2 . 1 .\n1 X . . . . . .\n2 . . . . . . .\n3 . . X . M X .\n4 . . . . M . .\n5 . . . X X . .\n6 . X . . . X 3,"{1: (0, 5), 2: (0, 3), 3: (6, 6)}","[(6, 1), (1, 0), (3, 5), (6, 5), (5, 3), (5, 4), (3, 2)]","[(4, 4), (3, 4)]",18
7,  0 1 2 3 4 5 6\n0 S . . . . . .\n1 . X . . 2 . .\n2 X . . . . X .\n3 X . . . X . .\n4 X 3 X . . . .\n5 X 1 . X . X .\n6 . . . . . X .,"{1: (5, 1), 2: (1, 4), 3: (4, 1)}","[(2, 5), (5, 3), (5, 5), (4, 2), (4, 0), (6, 5), (3, 0), (1, 1), (3, 4), (2, 0), (5, 0)]",[],31
7,  0 1 2 3 4 5 6\n0 S . . . . X .\n1 2 . . . . . .\n2 . . . . X . .\n3 . . . . . X X\n4 . . . . . . 1\n5 . X . . . 3 .\n6 . . . . . . X,"{1: (4, 6), 2: (1, 0), 3: (5, 5)}","[(0, 5), (6, 6), (5, 1), (3, 6), (2, 4), (3, 5)]",[],28
7,  0 1 2 3 4 5 6\n0 S X . X . . .\n1 . 2 X . . . .\n2 . 1 . . . X X\n3 3 X . . . . X\n4 . . . . . . .\n5 . . X X X X .\n6 . . . X X . .,"{1: (2, 1), 2: (1, 1), 3: (3, 0)}","[(3, 6), (6, 3), (3, 1), (5, 2), (2, 6), (5, 4), (5, 3), (5, 5), (1, 2), (6, 4), (0, 3), (2, 5), (0, 1)]",[],7
7,  0 1 2 3 4 5 6\n0 S . . X X . .\n1 . . . X 2 . .\n2 X . . . . . .\n3 M M . X X X .\n4 M . . . . . .\n5 . . 3 . . 1 .\n6 . . . . X X X,"{1: (5, 5), 2: (1, 4), 3: (5, 2)}","[(6, 6), (0, 3), (6, 4), (6, 5), (3, 4), (3, 5), (3, 3), (0, 4), (1, 3), (2, 0)]","[(4, 0), (3, 0), (3, 1)]",23
7,  0 1 2 3 4 5 6\n0 S X . M M X X\n1 . . 1 X . X .\n2 X . 3 . . . .\n3 . 2 X . . . X\n4 X . . . . . .\n5 . . . . . X .\n6 . X X . . . .,"{1: (1, 2), 2: (3, 1), 3: (2, 2)}","[(0, 6), (3, 6), (1, 3), (1, 5), (3, 2), (6, 1), (0, 1), (6, 2), (0, 5), (4, 0), (5, 5), (2, 0)]","[(0, 3), (0, 4)]",8
7,  0 1 2 3 4 5 6\n0 S . . X . . .\n1 X . 3 X . . X\n2 . . . . . . .\n3 X . . . X . .\n4 . X . . . . .\n5 2 . . . X . .\n6 . . 1 . . . .,"{1: (6, 2), 2: (5, 0), 3: (1, 2)}","[(3, 4), (1, 3), (4, 1), (5, 4), (3, 0), (1, 0), (1, 6), (0, 3)]",[],17
7,  0 1 2 3 4 5 6\n0 S . . M . . .\n1 X . M M . 1 .\n2 . . . . . . X\n3 X . . . . X .\n4 X . . . . . .\n5 . . X . X . .\n6 . . . 3 2 . .,"{1: (1, 5), 2: (6, 4), 3: (6, 3)}","[(4, 0), (5, 2), (3, 0), (5, 4), (1, 0), (3, 5), (2, 6)]","[(1, 2), (1, 3), (0, 3)]",15
7,  0 1 2 3 4 5 6\n0 S . . . . X .\n1 . 2 X X X . .\n2 . . . . . . 3\n3 . . . . . . .\n4 . . . . M M .\n5 . 1 . . M X .\n6 . . X . . . .,"{1: (5, 1), 2: (1, 1), 3: (2, 6)}","[(5, 5), (1, 2), (6, 2), (0, 5), (1, 3), (1, 4)]","[(4, 5), (4, 4), (5, 4)]",16
7,  0 1 2 3 4 5 6\n0 S . . X X . .\n1 . . . . X . .\n2 . . . . . . .\n3 . . . . . . 3\n4 2 . . . X . X\n5 . . . . . . .\n6 . . . X . 1 .,"{1: (6, 5), 2: (4, 0), 3: (3, 6)}","[(1, 4), (0, 3), (0, 4), (4, 4), (6, 3), (4, 6)]",[],25
7,  0 1 2 3 4 5 6\n0 S . . . . . .\n1 X 2 . . X . .\n2 X X X . . . .\n3 X . . . . X X\n4 . . X 1 . . .\n5 X . . . X . .\n6 3 . . . . . X,"{1: (4, 3), 2: (1, 1), 3: (6, 0)}","[(1, 0), (3, 0), (5, 4), (1, 4), (6, 6), (2, 2), (3, 5), (2, 1), (3, 6), (4, 2), (2, 0), (5, 0)]",[],22
7,  0 1 2 3 4 5 6\n0 S . X X M . .\n1 . . X . M . 2\n2 X . X . M . .\n3 . . . . . . X\n4 X X X . . 1 X\n5 . X . X . X 3\n6 . . . . . . .,"{1: (4, 5), 2: (1, 6), 3: (5, 6)}","[(4, 2), (5, 5), (3, 6), (4, 1), (2, 2), (1, 2), (5, 3), (5, 1), (4, 0), (4, 6), (0, 3), (2, 0), (0, 2)]","[(0, 4), (1, 4), (2, 4)]",23
7,  0 1 2 3 4 5 6\n0 S . . . . . .\n1 . . . 2 . . X\n2 . 3 . X . . .\n3 . . . . X . .\n4 . . . . . . .\n5 . . . . . X X\n6 . . . 1 X . .,"{1: (6, 3), 2: (1, 3), 3: (2, 1)}","[(6, 4), (2, 3), (3, 4), (5, 5), (5, 6), (1, 6)]",[],19
7,  0 1 2 3 4 5 6\n0 S . X X . . .\n1 . X . X . . .\n2 . . 2 . . X .\n3 X . X . X . .\n4 . . . . X 3 .\n5 . . . X . 1 .\n6 . X . . . X .,"{1: (5, 5), 2: (2, 2), 3: (4, 5)}","[(6, 1), (5, 3), (2, 5), (0, 3), (4, 4), (3, 2), (6, 5), (1, 3), (1, 1), (3, 4), (3, 0), (0, 2)]",[],31
7,  0 1 2 3 4 5 6\n0 S . . . . . .\n1 . 3 X X . . .\n2 . . . . . . .\n3 1 . X . . . .\n4 . . . . 2 . .\n5 . . . . . X .\n6 . . X . . . .,"{1: (3, 0), 2: (4, 4), 3: (1, 1)}","[(1, 3), (3, 2), (5, 5), (1, 2), (6, 2)]",[],14
7,  0 1 2 3 4 5 6\n0 S . . . . . .\n1 . . . . . X .\n2 X X . . 1 . X\n3 X M X . . . .\n4 X M M . . . .\n5 . X X 3 X . .\n6 . X . . 2 . .,"{1: (2, 4), 2: (6, 4), 3: (5, 3)}","[(2, 6), (2, 0), (5, 1), (2, 1), (1, 5), (6, 1), (5, 4), (4, 0), (5, 2), (3, 0), (3, 2)]","[(4, 2), (4, 1), (3, 1)]",14
7,  0 1 2 3 4 5 6\n0 S X . M M M M\n1 . 1 X . X . .\n2 . X X . X . .\n3 . . . . 2 . .\n4 . 3 X . . . .\n5 . X . . . . X\n6 X X . X . . X,"{1: (1, 1), 2: (3, 4), 3: (4, 1)}","[(5, 6), (6, 6), (4, 2), (6, 3), (5, 1), (0, 1), (6, 1), (2, 1), (2, 4), (6, 0), (2, 2), (1, 4), (1, 2)]","[(0, 3), (0, 4), (0, 5), (0, 6)]",13
8,  0 1 2 3 4 5 6 7\n0 S X . . 3 . . .\n1 . . X . . X . X\n2 X . . . . . . 1\n3 . . . 2 . . . .\n4 . . . . . . . .\n5 . . . . . . . .\n6 . . . . . . . .\n7 . . . X . . . X,"{1: (2, 7), 2: (3, 3), 3: (0, 4)}","[(1, 7), (1, 2), (2, 0), (7, 3), (0, 1), (1, 5), (7, 7)]",[],18
8,  0 1 2 3 4 5 6 7\n0 S X . . . . X X\n1 . . . 2 . . . .\n2 X 3 . . . X . X\n3 X X . X . . . .\n4 . X . . . . . .\n5 . . 1 . . . . .\n6 . . X . . . X .\n7 . . . . X . . .,"{1: (5, 2), 2: (1, 3), 3: (2, 1)}","[(0, 6), (3, 0), (7, 4), (0, 7), (2, 7), (0, 1), (3, 1), (6, 6), (4, 1), (6, 2), (2, 5), (2, 0), (3, 3)]",[],15
8,  0 1 2 3 4 5 6 7\n0 S X . . . X X .\n1 . . . X . . 3 .\n2 . . . . X . . .\n3 . . . . 2 . . .\n4 . . . X X . . X\n5 . . . X . X X .\n6 . . . . . . . X\n7 . X . X 1 . X .,"{1: (7, 4), 2: (3, 4), 3: (1, 6)}","[(6, 7), (0, 6), (7, 1), (4, 3), (2, 4), (1, 3), (7, 3), (4, 7), (5, 5), (5, 6), (4, 4), (5, 3), (0, 5), (7, 6), (0, 1)]",[],23
8,  0 1 2 3 4 5 6 7\n0 S . . . . . 1 .\n1 . . . . . . . .\n2 . . . . . . . .\n3 . X . . . . . .\n4 . . M X X . . X\n5 . X M . X . . .\n6 . . 3 . . 2 . X\n7 X . . . . X . .,"{1: (0, 6), 2: (6, 5), 3: (6, 2)}","[(7, 5), (4, 4), (4, 7), (6, 7), (4, 3), (3, 1), (5, 4), (5, 1), (7, 0)]","[(5, 2), (4, 2)]",16
8,  0 1 2 3 4 5 6 7\n0 S X X . . . . .\n1 . . . . . . X .\n2 X . X X X 1 X .\n3 . . X X X . . .\n4 3 . . X . . . X\n5 . . . . . . . .\n6 2 . . X . . X .\n7 . . . X . X . .,"{1: (2, 5), 2: (6, 0), 3: (4, 0)}","[(6, 3), (4, 7), (7, 5), (6, 6), (3, 3), (2, 3), (3, 2), (2, 4), (2, 0), (1, 6), (7, 3), (4, 3), (3, 4), (0, 2), (2, 2), (2, 6), (0, 1)]",[],18
8,  0 1 2 3 4 5 6 7\n0 S . X . . . 1 .\n1 . . . . . . . .\n2 X . . . . . . .\n3 . . . . . . 2 .\n4 . . . X X . . .\n5 . . . . . . X .\n6 . . . . . . 3 .\n7 . . . X X X . .,"{1: (0, 6), 2: (3, 6), 3: (6, 6)}","[(4, 4), (5, 6), (7, 3), (7, 5), (4, 3), (2, 0), (7, 4), (0, 2)]",[],16
8,  0 1 2 3 4 5 6 7\n0 S X . . . . . .\n1 . . . X . X . .\n2 X . . . . . . X\n3 . . X . 3 . X .\n4 . M M . . 1 X 2\n5 . . X . . . . .\n6 X . . . . . . .\n7 . X . . X . . .,"{1: (4, 5), 2: (4, 7), 3: (3, 4)}","[(1, 5), (7, 1), (2, 0), (1, 3), (0, 1), (6, 0), (3, 6), (5, 2), (4, 6), (2, 7), (3, 2), (7, 4)]","[(4, 2), (4, 1)]",19
8,  0 1 2 3 4 5 6 7\n0 S . . . . . . .\n1 . X M M . . . .\n2 . . M X 3 . . .\n3 X . . . . . . .\n4 . . . . . . . .\n5 . . . . . X 2 .\n6 X . X . . . . .\n7 . 1 X . . . . .,"{1: (7, 1), 2: (5, 6), 3: (2, 4)}","[(5, 5), (3, 0), (2, 3), (1, 1), (7, 2), (6, 2), (6, 0)]","[(1, 3), (1, 2), (2, 2)]",22
8,  0 1 2 3 4 5 6 7\n0 S . . . . . X .\n1 . . 3 1 X . . .\n2 . . . . . . X X\n3 . . . . . . . .\n4 . . . . . . . .\n5 . . . . . . . .\n6 . . . . . X . .\n7 X . 2 . . . . .,"{1: (1, 3), 2: (7, 2), 3: (1, 2)}","[(2, 6), (0, 6), (6, 5), (1, 4), (7, 0), (2, 7)]",[],17
8,  0 1 2 3 4 5 6 7\n0 S . . . X X . .\n1 X . X . . . . X\n2 . . . . . X . .\n3 . . X . X . 3 X\n4 . . X X . . . .\n5 X . . 2 . . 1 .\n6 X . . . . X . X\n7 . . X . . . . .,"{1: (5, 6), 2: (5, 3), 3: (3, 6)}","[(5, 0), (3, 7), (7, 2), (1, 7), (3, 4), (6, 0), (6, 7), (6, 5), (0, 5), (1, 0), (2, 5), (3, 2), (4, 2), (4, 3), (1, 2), (0, 4)]",[],21
8,  0 1 2 3 4 5 6 7\n0 S . X . X X . .\n1 . . . . X X . .\n2 . . X . X X . X\n3 . . X . . 1 3 .\n4 X X . . X X . .\n5 . X . . . . . .\n6 X . . . 2 . . .\n7 . . . . . . . X,"{1: (3, 5), 2: (6, 4), 3: (3, 6)}","[(3, 2), (2, 4), (0, 5), (2, 5), (7, 7), (0, 2), (4, 5), (4, 1), (2, 2), (0, 4), (4, 4), (6, 0), (4, 0), (1, 5), (2, 7), (1, 4), (5, 1)]",[],19
8,  0 1 2 3 4 5 6 7\n0 S . . X . X X X\n1 M X . . . X X X\n2 M M . . . . 2 .\n3 . . X . . . . .\n4 . . 1 . X . X .\n5 . . . . X X . .\n6 . 3 . . . . . X\n7 . X . . X . X .,"{1: (4, 2), 2: (2, 6), 3: (6, 1)}","[(0, 3), (3, 2), (5, 5), (0, 7), (1, 6), (4, 4), (5, 4), (7, 6), (6, 7), (1, 7), (0, 6), (7, 4), (7, 1), (4, 6), (1, 1), (1, 5), (0, 5)]","[(2, 1), (2, 0), (1, 0)]",21
8,  0 1 2 3 4 5 6 7\n0 S X . M M . . X\n1 . . . . . X . .\n2 X . . . . X X .\n3 1 . . . . . . .\n4 . . 3 . . . . .\n5 . X . . 2 . . .\n6 . . . X . . X .\n7 . . X . . X . .,"{1: (3, 0), 2: (5, 4), 3: (4, 2)}","[(1, 5), (7, 2), (0, 7), (5, 1), (2, 0), (6, 3), (2, 5), (6, 6), (0, 1), (7, 5), (2, 6)]","[(0, 4), (0, 3)]",14
8,  0 1 2 3 4 5 6 7\n0 S . . . . X . .\n1 X . . X X X X .\n2 X X . . 1 . . .\n3 . . . . . 3 . .\n4 . . . . . 2 . X\n5 X X . . . . . .\n6 . . . . M M . .\n7 . . . M M . . X,"{1: (2, 4), 2: (4, 5), 3: (3, 5)}","[(2, 1), (1, 5), (7, 7), (0, 5), (1, 3), (1, 4), (5, 0), (5, 1), (2, 0), (4, 7), (1, 6), (1, 0)]","[(6, 5), (6, 4), (7, 4), (7, 3)]",10
8,  0 1 2 3 4 5 6 7\n0 S . 2 . X . . .\n1 . . . . . . . .\n2 X . . X . . 3 .\n3 . X . . X . . .\n4 . . . . . . X .\n5 . X . X X X . .\n6 . . X . . . . X\n7 . . . . 1 . . .,"{1: (7, 4), 2: (0, 2), 3: (2, 6)}","[(0, 4), (5, 1), (6, 2), (3, 4), (5, 3), (5, 5), (3, 1), (2, 0), (4, 6), (6, 7), (2, 3), (5, 4)]",[],34
8,  0 1 2 3 4 5 6 7\n0 S . . . . X . 1\n1 . X . . . . . .\n2 2 X . . X . . .\n3 . . . X X . . .\n4 . . . . X . . .\n5 . . X . . X X .\n6 . 3 X . X X . .\n7 . . . . . . . .,"{1: (0, 7), 2: (2, 0), 3: (6, 1)}","[(4, 4), (1, 1), (6, 5), (5, 5), (2, 4), (5, 6), (3, 4), (6, 4), (0, 5), (5, 2), (6, 2), (2, 1), (3, 3)]",[],25
8,  0 1 2 3 4 5 6 7\n0 S . . 3 X . . .\n1 . . . X . X . X\n2 . . X . . . . .\n3 X . X . . . . X\n4 . . 1 . . . X .\n5 X . X . . . X .\n6 X 2 . . . . . .\n7 X X X X . . X .,"{1: (4, 2), 2: (6, 1), 3: (0, 3)}","[(0, 4), (4, 6), (3, 2), (3, 0), (7, 6), (7, 1), (3, 7), (1, 5), (7, 3), (5, 6), (5, 0), (1, 7), (1, 3), (5, 2), (7, 0), (7, 2), (2, 2), (6, 0)]",[],17
8,  0 1 2 3 4 5 6 7\n0 S . . . 3 . . X\n1 . . . . . . X .\n2 . X . X . . . .\n3 . . . . . 2 . .\n4 . . X . X . . .\n5 . . . M . . . .\n6 . . X M 1 . . .\n7 . . . M M . . .,"{1: (6, 4), 2: (3, 5), 3: (0, 4)}","[(4, 2), (0, 7), (6, 2), (1, 6), (2, 3), (4, 4), (2, 1)]","[(7, 4), (7, 3), (6, 3), (5, 3)]",18
8,  0 1 2 3 4 5 6 7\n0 S . . X . . X .\n1 . X . . . . X .\n2 . X X 2 . . 1 .\n3 3 . . X . M . .\n4 . . . . . M . .\n5 . . . . . . . .\n6 . . . . . . . .\n7 . . X . X . X .,"{1: (2, 6), 2: (2, 3), 3: (3, 0)}","[(7, 6), (1, 6), (7, 4), (2, 2), (7, 2), (2, 1), (1, 1), (0, 6), (3, 3), (0, 3)]","[(3, 5), (4, 5)]",19
8,  0 1 2 3 4 5 6 7\n0 S X . . . . . .\n1 . . . . 3 . . .\n2 X 1 . . . . . X\n3 . . . . . . . .\n4 . . X . . . . .\n5 X . X . . . . 2\n6 . . X . X . . X\n7 . . . . . . . .,"{1: (2, 1), 2: (5, 7), 3: (1, 4)}","[(2, 7), (6, 4), (2, 0), (4, 2), (6, 2), (6, 7), (5, 2), (5, 0), (0, 1)]",[],19
8,  0 1 2 3 4 5 6 7\n0 S X X . X 2 . .\n1 . X . 3 . X . .\n2 . . . X . . X .\n3 X X . M M X X .\n4 . . . . . . . .\n5 1 . X . . . X .\n6 . . . . . X . .\n7 . . . . . . X .,"{1: (5, 0), 2: (0, 5), 3: (1, 3)}","[(3, 5), (5, 2), (0, 2), (2, 6), (1, 5), (5, 6), (2, 3), (6, 5), (7, 6), (3, 6), (3, 1), (1, 1), (0, 1), (3, 0), (0, 4)]","[(3, 4), (3, 3)]",36
8,  0 1 2 3 4 5 6 7\n0 S . X . . . 2 .\n1 . . . . X . . .\n2 . . . 3 . . . .\n3 . X . . . . . X\n4 . M . . . . . .\n5 . M M . . . . .\n6 . X M . . . . .\n7 . X 1 . . . . X,"{1: (7, 2), 2: (0, 6), 3: (2, 3)}","[(3, 7), (7, 7), (0, 2), (3, 1), (6, 1), (1, 4), (7, 1)]","[(4, 1), (5, 1), (5, 2), (6, 2)]",25
8,  0 1 2 3 4 5 6 7\n0 S . 1 . . . X .\n1 . 3 X . . . X .\n2 . . . X . . . .\n3 2 . . . . . . .\n4 . . . . X X . .\n5 . . X X . X . .\n6 . X X . . . X .\n7 X X X . . . X .,"{1: (0, 2), 2: (3, 0), 3: (1, 1)}","[(0, 6), (4, 4), (4, 5), (5, 3), (5, 2), (6, 6), (7, 6), (2, 3), (6, 1), (5, 5), (1, 2), (7, 0), (1, 6), (7, 1), (7, 2), (6, 2)]",[],10
8,  0 1 2 3 4 5 6 7\n0 S . . . 1 X . .\n1 . . . . . X . .\n2 . . . . . . . .\n3 2 X . . . . . .\n4 . . 3 . . . . .\n5 . . . X . . X X\n6 . . . . . . . .\n7 . . X . . . . .,"{1: (0, 4), 2: (3, 0), 3: (4, 2)}","[(5, 3), (5, 7), (1, 5), (0, 5), (5, 6), (7, 2), (3, 1)]",[],14
8,  0 1 2 3 4 5 6 7\n0 S . . . X . . 2\n1 . . X . . . M .\n2 . . . . . . M .\n3 . . 3 X X . M .\n4 . . . . . 1 . .\n5 . . . . . . . .\n6 . . . X . . X .\n7 . X . . . X . .,"{1: (4, 5), 2: (0, 7), 3: (3, 2)}","[(3, 4), (0, 4), (7, 1), (6, 3), (3, 3), (6, 6), (7, 5), (1, 2)]","[(1, 6), (2, 6), (3, 6)]",23
8,  0 1 2 3 4 5 6 7\n0 S . . . . . X .\n1 3 . X . 1 . . .\n2 . X X 2 X . X .\n3 X . . . . . . .\n4 . X . . . . . .\n5 . . . . . . . .\n6 . . . . . X X .\n7 . . X X . X . .,"{1: (1, 4), 2: (2, 3), 3: (1, 0)}","[(3, 0), (0, 6), (2, 1), (7, 2), (6, 5), (1, 2), (7, 3), (2, 4), (2, 6), (7, 5), (2, 2), (6, 6), (4, 1)]",[],13
8,  0 1 2 3 4 5 6 7\n0 S X . . . X . M\n1 . . . . X . . M\n2 . . . . . . . M\n3 . . . . 2 X . X\n4 . . . . . X . X\n5 . . . . . X X X\n6 1 3 . X X X X .\n7 . . X . X . X .,"{1: (6, 0), 2: (3, 4), 3: (6, 1)}","[(7, 6), (6, 3), (5, 5), (0, 5), (3, 7), (6, 6), (1, 4), (4, 5), (5, 6), (5, 7), (7, 4), (6, 5), (7, 2), (6, 4), (3, 5), (0, 1), (4, 7)]","[(2, 7), (1, 7), (0, 7)]",19
8,  0 1 2 3 4 5 6 7\n0 S . . . . . . .\n1 X . . . 1 . . X\n2 3 . . X . . . X\n3 . X . . . . . .\n4 . . X . . . . 2\n5 . X . . . . . .\n6 . . . . X X . .\n7 . . . . . . . .,"{1: (1, 4), 2: (4, 7), 3: (2, 0)}","[(4, 2), (6, 5), (5, 1), (6, 4), (2, 7), (3, 1), (1, 7), (2, 3), (1, 0)]",[],20
8,  0 1 2 3 4 5 6 7\n0 S . . 3 . . . .\n1 X . . . . X . X\n2 . . . . . . X .\n3 . . . 1 X . . .\n4 X . . . X . . .\n5 X . X . . . . X\n6 . . X . . X . .\n7 . 2 . X . . . .,"{1: (3, 3), 2: (7, 1), 3: (0, 3)}","[(6, 2), (4, 4), (3, 4), (2, 6), (1, 7), (1, 5), (4, 0), (7, 3), (6, 5), (5, 2), (5, 7), (5, 0), (1, 0)]",[],21
8,  0 1 2 3 4 5 6 7\n0 S . . . . . . .\n1 . . . . . . 1 .\n2 . X X . . . X X\n3 . . . . . . . .\n4 X . . . X . . .\n5 . . . . . . . .\n6 3 X . X . . . .\n7 . X . . 2 . . .,"{1: (1, 6), 2: (7, 4), 3: (6, 0)}","[(2, 2), (6, 3), (2, 1), (4, 4), (2, 7), (2, 6), (6, 1), (4, 0), (7, 1)]",[],22
8,  0 1 2 3 4 5 6 7\n0 S . X 3 X . . .\n1 . . . . . . . .\n2 . . . . . . . .\n3 . . . . . . . .\n4 . . . . X . 1 .\n5 . . . . X . . .\n6 . X . 2 M M . X\n7 . . . . M M . .,"{1: (4, 6), 2: (6, 3), 3: (0, 3)}","[(6, 1), (0, 2), (6, 7), (4, 4), (0, 4), (5, 4)]","[(7, 4), (6, 4), (6, 5), (7, 5)]",21
8,  0 1 2 3 4 5 6 7\n0 S . X . . X . .\n1 . . . . X . . X\n2 . X X . . X . .\n3 X . X X . . . 3\n4 . . . . . . . .\n5 . . X . . . . .\n6 . X . X . . X X\n7 . X X . 2 1 . .,"{1: (7, 5), 2: (7, 4), 3: (3, 7)}","[(3, 2), (3, 0), (0, 5), (6, 3), (1, 4), (6, 1), (7, 2), (5, 2), (2, 2), (2, 1), (3, 3), (6, 6), (0, 2), (2, 5), (1, 7), (7, 1), (6, 7)]",[],20
8,  0 1 2 3 4 5 6 7\n0 S . X X . . . X\n1 . . X . . . . .\n2 X . X . . . . X\n3 . . X . . . . X\n4 . . . . . . . X\n5 . . . . . . 1 3\n6 2 . . . . . . .\n7 . . . . X . . .,"{1: (5, 6), 2: (6, 0), 3: (5, 7)}","[(1, 2), (0, 7), (2, 0), (3, 7), (0, 2), (7, 4), (3, 2), (2, 7), (2, 2), (4, 7), (0, 3)]",[],26
8,  0 1 2 3 4 5 6 7\n0 S . . . . X . .\n1 . . . . . 3 . .\n2 . . X X . . . .\n3 . . . . X . . X\n4 . . . X . . . .\n5 . . . . . . . X\n6 2 . . . 1 . . .\n7 . . . X X . X .,"{1: (6, 4), 2: (6, 0), 3: (1, 5)}","[(4, 3), (7, 3), (5, 7), (3, 4), (7, 4), (0, 5), (2, 2), (7, 6), (2, 3), (3, 7)]",[],24
8,  0 1 2 3 4 5 6 7\n0 S . . . . . . .\n1 . . X . . X . .\n2 . . . . . . . .\n3 . . . X . . X 1\n4 . . X . . . . .\n5 X . 2 . X 3 . .\n6 . . . . . M M M\n7 . . . . . . . X,"{1: (3, 7), 2: (5, 2), 3: (5, 5)}","[(1, 5), (7, 7), (3, 3), (4, 2), (5, 0), (1, 2), (3, 6), (5, 4)]","[(6, 7), (6, 6), (6, 5)]",22
8,  0 1 2 3 4 5 6 7\n0 S . X X . 1 . .\n1 . . X . . . . X\n2 . . X . . . 2 X\n3 . . . . . X X .\n4 X X . X . . X .\n5 . 3 . . X . . .\n6 X . . X . . X .\n7 . . X . . . . .,"{1: (0, 5), 2: (2, 6), 3: (5, 1)}","[(4, 3), (0, 2), (6, 0), (4, 6), (1, 7), (3, 6), (4, 0), (5, 4), (7, 2), (2, 7), (6, 3), (0, 3), (3, 5), (2, 2), (4, 1), (6, 6), (1, 2)]",[],22
8,  0 1 2 3 4 5 6 7\n0 S . X X . . . .\n1 X . X . . . . .\n2 . . . . . . . .\n3 . X . 2 . . . .\n4 . . . . . X . 1\n5 . . . . . . 3 X\n6 . . . . . X . .\n7 . X . . . . . .,"{1: (4, 7), 2: (3, 3), 3: (5, 6)}","[(1, 0), (0, 2), (0, 3), (5, 7), (3, 1), (4, 5), (1, 2), (7, 1), (6, 5)]",[],21
8,  0 1 2 3 4 5 6 7\n0 S M . X . . X X\n1 . M M . . X . .\n2 . . X . . . . .\n3 . . . . . . . .\n4 . . 3 . . . X .\n5 . . X . . . . X\n6 . 2 . X X X X .\n7 . 1 X . X . . .,"{1: (7, 1), 2: (6, 1), 3: (4, 2)}","[(7, 4), (2, 2), (6, 4), (4, 6), (7, 2), (6, 5), (5, 2), (6, 3), (1, 5), (0, 7), (0, 3), (6, 6), (0, 6), (5, 7)]","[(0, 1), (1, 1), (1, 2)]",12
8,  0 1 2 3 4 5 6 7\n0 S . . . . . X .\n1 . . X . . . . .\n2 . . . . . . . .\n3 3 . 2 . . . . 1\n4 . . . . . . . X\n5 X . . . . X . X\n6 . X M M . . . .\n7 X . M M X . . .,"{1: (3, 7), 2: (3, 2), 3: (3, 0)}","[(4, 7), (5, 7), (1, 2), (5, 5), (5, 0), (6, 1), (7, 0), (7, 4), (0, 6)]","[(7, 3), (6, 3), (6, 2), (7, 2)]",17
